id,price_doc
30563,6469179.005324227
30564,6493696.373560427
30565,6385803.0355322985
30566,6309818.786367263
30567,2318060.128078326
30568,6952567.146252131
30569,6546496.354819347
30570,6155596.927655784
30571,6072936.619145254
30572,5332343.110174003
30573,6169234.87127191
30574,6041736.502573366
30575,6060830.362194406
30576,5332063.094727484
30577,5998033.556818958
30578,2499676.6504661376
30579,6149031.499588268
30580,5716139.511314547
30581,5588867.523361161
30582,7098436.228515282
30583,5888296.687607507
30584,5749225.863747429
30585,4616661.613374505
30586,6389966.866704155
30587,6104667.991810107
30588,6337516.923911787
30589,6425970.015713492
30590,7067074.869874317
30591,6260229.103477696
30592,6209739.23439968
30593,7386603.264569058
30594,7816809.990751214
30595,6234278.984626903
30596,1544886.2944324068
30597,6169234.87127191
30598,6660504.03885947
30599,7023071.008762939
30600,6916892.002828029
30601,6264204.173463866
30602,2318922.057121364
30603,7259117.628039268
30604,6088638.763984813
30605,6214120.481856744
30606,8402465.540262995
30607,6360859.918414029
30608,5701094.689886026
30609,5972024.865219221
30610,4462697.0059814695
30611,5826922.122717261
30612,6323813.527508076
30613,6519775.629460138
30614,7883216.48221392
30615,6100003.935667966
30616,5839934.031374552
30617,6200663.762127273
30618,5797190.631212669
30619,6414099.7972166585
30620,2469289.3165347907
30621,6845641.594313299
30622,6839480.940416076
30623,6367584.562942367
30624,5920202.396084848
30625,6365933.953622443
30626,6534764.605080713
30627,6422852.048435846
30628,6176808.042214743
30629,5935760.213165256
30630,6515035.787744104
30631,5637668.00267117
30632,4620339.686010328
30633,6232841.4841183
30634,7409342.665403783
30635,6658275.8959576255
30636,5204749.8934853515
30637,6659761.241723213
30638,6243203.031141963
30639,6295680.5661831945
30640,5432618.90059653
30641,6585030.248493529
30642,5506776.811537358
30643,6812332.117578057
30644,6675129.230774356
30645,5585682.387974964
30646,5912622.000671814
30647,5119943.893218881
30648,8787957.113455836
30649,2464703.6286108373
30650,6084434.999835369
30651,2496611.8832843816
30652,5422530.048423118
30653,6021125.820146417
30654,4316672.1039119465
30655,7042287.541007342
30656,5290198.428113958
30657,5854924.678719717
30658,6438372.716384793
30659,5382349.6941841
30660,6438318.898670782
30661,6220936.050237834
30662,6214662.133331808
30663,8330931.499875553
30664,6967871.9281323515
30665,5972024.865219221
30666,2463787.513455752
30667,4868556.733103394
30668,6692550.693036838
30669,5023597.36620515
30670,4333004.169426236
30671,6771623.478853746
30672,7097218.150849315
30673,6771305.06161246
30674,7422423.701784888
30675,2318922.057121364
30676,6717468.688483948
30677,6036255.918063546
30678,8169002.529117413
30679,6128592.701785496
30680,6369733.529595706
30681,3942741.751184594
30682,5818255.041122386
30683,6749741.96175795
30684,6536107.152051551
30685,6578501.630584128
30686,6593737.847655657
30687,5377677.624009461
30688,5320935.0569341155
30689,7042090.161967426
30690,8932888.863431497
30691,6074565.527820713
30692,6293126.881901553
30693,6050344.676800821
30694,6106415.312664419
30695,6279277.307908173
30696,6675788.463828
30697,7078387.348473911
30698,6567626.564154846
30699,6069741.989576791
30700,5326399.322737388
30701,6676121.930835642
30702,6274058.567165661
30703,4120357.945771243
30704,6873930.24615107
30705,6795197.038736428
30706,8435832.031942496
30707,2637434.7922836756
30708,7219371.774432857
30709,6113072.152694415
30710,5519614.277925811
30711,4326311.5227915365
30712,5424382.131992672
30713,6358127.656970177
30714,6040355.993584078
30715,4441748.902150439
30716,6749741.96175795
30717,6307515.7611305425
30718,7170112.140481224
30719,7161372.583802455
30720,6670570.214006481
30721,6080996.523160444
30722,4738668.3393502515
30723,5747317.828268832
30724,7090855.681325483
30725,6211232.692908411
30726,6801564.560182358
30727,6625189.354206975
30728,7069967.320982284
30729,2614979.4204853675
30730,5975905.700264213
30731,6099554.673403291
30732,6553143.056493684
30733,6888739.172072429
30734,6235911.451103236
30735,5343493.976279452
30736,7109820.471655866
30737,6606374.0880927835
30738,6346346.463863832
30739,2189630.2554420508
30740,5783586.410773755
30741,6651927.8950632345
30742,5547881.902752926
30743,5332343.110174003
30744,6422531.6637443965
30745,6694413.299295589
30746,5343493.976279452
30747,7185288.224375307
30748,7671370.517691783
30749,6241020.306840264
30750,5390717.004486129
30751,4997299.879517766
30752,6068316.850679003
30753,6836506.893961129
30754,6109508.235629709
30755,2682227.580788637
30756,7816809.990751214
30757,5834298.932480714
30758,6814852.942671769
30759,5889207.0935320165
30760,2682227.580788637
30761,6609003.817096173
30762,5955336.56546311
30763,6873930.24615107
30764,5972024.865219221
30765,5105195.893289706
30766,3880363.0367762176
30767,6813984.349250469
30768,6162272.955076987
30769,5491262.382938211
30770,5972024.865219221
30771,4471190.5259090075
30772,6435983.816908718
30773,6585030.248493529
30774,5826922.122717261
30775,6997248.974002579
30776,5927825.587709651
30777,5972024.865219221
30778,6408432.873404274
30779,5738350.0494195195
30780,6511504.871825648
30781,6177496.973117573
30782,5063557.305602751
30783,5683720.3051706
30784,4090139.730957686
30785,6002674.888599756
30786,5562338.182684133
30787,6085964.306143304
30788,5726341.422870162
30789,5849120.289416632
30790,6466174.342503962
30791,6834878.319705622
30792,6250998.497202229
30793,7365765.330360666
30794,7618083.6805838775
30795,6528959.17059721
30796,6318157.920368094
30797,7377029.040368144
30798,4094678.743233908
30799,6809180.639652392
30800,7759380.647742018
30801,6099554.673403291
30802,7636303.64903838
30803,4616661.613374505
30804,4679979.638142134
30805,7295646.819867575
30806,6235911.451103236
30807,6336288.841534611
30808,6779297.286604615
30809,4366545.677692445
30810,7158575.90455593
30811,5281654.57890535
30812,5933016.071749786
30813,5956350.62530368
30814,4420540.399297074
30815,5319824.880660778
30816,6523419.463603954
30817,2318922.057121364
30818,6294561.750251389
30819,6349001.677633146
30820,5884087.304881676
30821,8117905.117054251
30822,6769333.451595293
30823,6279277.307908173
30824,5390938.512644655
30825,6225751.862166914
30826,6945142.816852693
30827,6369733.529595706
30828,6082435.465309806
30829,6424691.009262453
30830,6348703.081074368
30831,6081693.039017042
30832,5237717.090360361
30833,6017344.465014106
30834,5385447.326138495
30835,6568431.491265047
30836,5882904.878923686
30837,5896384.731764619
30838,6035238.113860274
30839,6173547.46276075
30840,6472879.706266651
30841,6795580.732888377
30842,5972427.08167978
30843,6117555.556592005
30844,7816809.990751214
30845,6940889.711391203
30846,5562338.182684133
30847,6199357.988263146
30848,6244526.452132124
30849,5028138.325804876
30850,5357490.6063063415
30851,4981336.015449308
30852,6167958.893915121
30853,5064017.61646864
30854,6112732.919512904
30855,6408569.571812157
30856,6437547.695526418
30857,3932508.9514824636
30858,5578905.776680099
30859,5885853.250268927
30860,5680343.008692911
30861,6875036.826369686
30862,6648948.99248136
30863,6689290.883702861
30864,6391187.0433555
30865,6772924.586476702
30866,6961597.529058018
30867,6162170.626300762
30868,6179460.177447289
30869,5963244.149419754
30870,6772727.951966306
30871,6721661.334773645
30872,4928990.513562619
30873,4734936.10424403
30874,5544362.934087356
30875,5980373.350531264
30876,5323446.021661503
30877,7167331.091318436
30878,5343493.976279452
30879,7520961.169098123
30880,6099554.673403291
30881,2318922.057121364
30882,6471969.748173345
30883,5560505.108602248
30884,5343493.976279452
30885,5539191.961206182
30886,6413652.718108167
30887,6250630.958511648
30888,6449967.58008463
30889,5884495.547386575
30890,6412631.027334013
30891,3880363.0367762176
30892,3880363.0367762176
30893,5562338.182684133
30894,5960162.662069967
30895,5037354.0992514165
30896,5941140.248734033
30897,6390214.0400253
30898,5911337.217473992
30899,6240904.604540951
30900,4604297.272795773
30901,6024844.377230744
30902,2318922.057121364
30903,6347676.2990229
30904,6001477.001601038
30905,5349059.1086589405
30906,5938475.117746203
30907,6716953.806749813
30908,4642723.455445542
30909,7353861.522604286
30910,6160684.38888884
30911,4720471.2947470825
30912,5795456.101514151
30913,7506238.486490259
30914,6319750.31071221
30915,6675533.300462946
30916,5162902.39945907
30917,6760499.2067379
30918,5816325.437515661
30919,2682227.580788637
30920,5580124.025037313
30921,6030973.769617557
30922,6019339.501462327
30923,4646520.846282044
30924,6369733.529595706
30925,8004064.756718419
30926,5978806.977152148
30927,6710958.029191691
30928,5720283.447164844
30929,6369733.529595706
30930,7067660.574524918
30931,6836139.535300658
30932,6191633.704828549
30933,5023639.617265999
30934,6382883.568977679
30935,5905187.09396877
30936,6235911.451103236
30937,6323957.836881475
30938,3977085.9811193016
30939,7155910.146254897
30940,6231239.347993022
30941,6031082.527736819
30942,4679883.7678668415
30943,4938623.463596244
30944,4366545.677692445
30945,4833804.603888346
30946,7679661.3489254825
30947,6242268.757985646
30948,5516081.551961566
30949,5594299.697094135
30950,6088164.032882915
30951,7402758.355037792
30952,6454152.552541524
30953,6656570.943067023
30954,4323095.99381674
30955,6463905.262858096
30956,6317181.520377068
30957,6036503.154170452
30958,9041886.857624924
30959,6122318.756309033
30960,6460838.033060454
30961,6804895.106714913
30962,7090365.060128864
30963,4724635.451402661
30964,5966067.612706645
30965,5759259.471483887
30966,7481465.315966088
30967,7303005.23401624
30968,4724931.389234128
30969,4652229.974641866
30970,7072912.254576418
30971,7241767.044954312
30972,4652229.974641866
30973,4864973.766228254
30974,5367690.802629639
30975,6323497.552935005
30976,5045403.666958765
30977,6269712.5101481145
30978,6191067.377153294
30979,4607645.053591437
30980,5477156.71631224
30981,6078749.003467461
30982,5851930.959319533
30983,4728779.152635641
30984,5349059.1086589405
30985,5296290.21136045
30986,6770097.956610315
30987,6456332.178368503
30988,5778255.237719718
30989,6344409.227749878
30990,6851964.631185012
30991,6801385.395652397
30992,2463787.513455752
30993,6451783.883457743
30994,6207585.664580751
30995,6591331.270168293
30996,5343493.976279452
30997,6304904.738670824
30998,6724872.07326579
30999,5326573.739088954
31000,6625218.464495103
31001,6099554.673403291
31002,6798733.712172945
31003,7000831.147308136
31004,4902072.756278238
31005,3682290.5333786076
31006,6380974.47766777
31007,6079732.610694051
31008,6225751.862166914
31009,6176029.399566418
31010,6072040.905317641
31011,5022394.7432646
31012,5470324.744052561
31013,5581996.825995357
31014,7007586.101212869
31015,6941918.126499503
31016,5022394.7432646
31017,6581492.695247132
31018,5829254.112268678
31019,5342490.808410691
31020,6328961.129937263
31021,7147185.136133637
31022,7943886.944940703
31023,6680342.553365434
31024,6041779.325953978
31025,5279507.104427778
31026,6418383.941716422
31027,5539974.680631642
31028,6026950.854103088
31029,6471107.351538257
31030,6260609.421219245
31031,6761437.761191114
31032,6544775.027440798
31033,7635859.277467419
31034,6357488.066780515
31035,6834960.977347297
31036,6601676.746074011
31037,8663680.100988228
31038,5282045.442200315
31039,6716842.854630504
31040,6771861.748618496
31041,5307634.921623771
31042,6414099.7972166585
31043,5717281.140626855
31044,6629452.608194863
31045,6251326.869159214
31046,7306719.033953005
31047,6949755.674878446
31048,6042431.813129697
31049,6310810.897410827
31050,6130745.4702769695
31051,5637668.00267117
31052,4728779.152635641
31053,7857833.118533131
31054,6045374.618150503
31055,5653435.28294448
31056,7259117.628039268
31057,6369733.529595706
31058,6092796.8331289
31059,4115328.3571134186
31060,5864266.300899851
31061,6099554.673403291
31062,5810655.4666814115
31063,4648153.351382501
31064,5397707.04408175
31065,6874913.238016809
31066,5578905.776680099
31067,6679125.911683432
31068,5393653.578455062
31069,5435432.874036694
31070,4926336.422715259
31071,4604391.594635582
31072,6500825.395037805
31073,2318922.057121364
31074,6279277.307908173
31075,5968635.232200251
31076,6427069.277431902
31077,5349059.1086589405
31078,5334854.01702267
31079,5061613.879231031
31080,6176808.042214743
31081,2467362.289338961
31082,6873284.784297938
31083,4366545.677692445
31084,6581492.695247132
31085,7137574.329158344
31086,4120357.945771243
31087,5994953.07805665
31088,6479131.8888385305
31089,5948860.907719207
31090,8596746.92126263
31091,6236571.291495605
31092,5855552.314177556
31093,5972024.865219221
31094,6469913.068571433
31095,5645984.407817753
31096,8355177.414814867
31097,7140693.05032455
31098,7123518.568468955
31099,7347958.117876489
31100,5412313.0233245725
31101,5328897.78854414
31102,5991338.710402079
31103,6683468.296430259
31104,6020301.335301535
31105,5761981.631281275
31106,5346464.5656477725
31107,7590689.639127316
31108,6439649.007112426
31109,5082631.719249818
31110,6577090.009419352
31111,6205174.664881014
31112,5979265.624416756
31113,4577146.527125328
31114,5998788.089746261
31115,5077974.25918523
31116,6362062.7825583555
31117,6371021.572657197
31118,4734936.10424403
31119,4655613.480915678
31120,5983666.415693805
31121,6766828.565605372
31122,5810202.787346193
31123,4933313.442660214
31124,6318667.257330011
31125,6997470.505774087
31126,7855111.3109364435
31127,5839934.031374552
31128,6100242.287459044
31129,5082427.853206454
31130,6972282.919564822
31131,6746765.3723830655
31132,6742025.370351495
31133,6421195.671061046
31134,6330407.9628559565
31135,6899300.980166483
31136,6871023.732826191
31137,5482310.043436496
31138,6144428.832318651
31139,4730787.007840933
31140,6124628.77603886
31141,6812214.325913066
31142,6581492.695247132
31143,5092841.1028477065
31144,4720646.415062687
31145,5201990.3577650795
31146,5849337.050429011
31147,7260590.032496801
31148,5949652.6673251325
31149,2318922.057121364
31150,6244526.452132124
31151,5875841.765228979
31152,6585030.248493529
31153,5077648.957087868
31154,7540723.636126307
31155,6219665.867789881
31156,6692068.772565769
31157,6085929.70306053
31158,6710437.761751312
31159,6056622.299640652
31160,5943686.879020195
31161,4652229.974641866
31162,5409019.4676894955
31163,6181598.562720809
31164,5731608.099856795
31165,7075542.190019964
31166,5343493.976279452
31167,6459363.415151413
31168,6673525.516651956
31169,6502899.6317584
31170,6112469.860972672
31171,7348200.388447219
31172,5079735.94023866
31173,6474176.195520925
31174,6990036.785886307
31175,7069626.225882029
31176,4928990.513562619
31177,6244526.452132124
31178,5309608.470382665
31179,5885250.697368039
31180,5393653.578455062
31181,6124979.1365752565
31182,6261068.367508982
31183,6130043.523798489
31184,6130831.902953023
31185,4908455.3391325
31186,6600702.570419662
31187,4577146.527125328
31188,4933313.442660214
31189,5423098.17899141
31190,5895449.106969632
31191,7400887.772712275
31192,4670751.789791753
31193,5961413.513496641
31194,6065964.145265973
31195,6759014.588325648
31196,5791557.903208671
31197,7088858.016014264
31198,6397474.74517576
31199,6176808.042214743
31200,6520997.39830059
31201,5231428.743698164
31202,5309527.733572451
31203,6099554.673403291
31204,4054109.976946903
31205,6487059.424488914
31206,5978866.646138308
31207,5373448.055545719
31208,6049315.739696694
31209,5435733.387921637
31210,5952776.469253093
31211,6023100.818663335
31212,5872546.74254707
31213,6314017.542461975
31214,6231239.347993022
31215,4928990.513562619
31216,5343493.976279452
31217,5901445.649792443
31218,6493807.715331106
31219,3899312.3509666496
31220,6293299.35609135
31221,4735126.031719053
31222,5891402.975495629
31223,6651843.224826948
31224,5448278.295621886
31225,6616166.7346154135
31226,6052120.718006668
31227,6614115.120744592
31228,7021263.15525167
31229,6404568.787265778
31230,6489242.353900733
31231,4902072.756278238
31232,6372323.8064431455
31233,6141545.931354707
31234,5993714.255256622
31235,5071559.785081351
31236,6013723.736343119
31237,6729905.991699707
31238,6169234.87127191
31239,7410481.636508245
31240,6590348.900380137
31241,6169234.87127191
31242,5826740.080462682
31243,4723043.627451722
31244,5901445.649792443
31245,6332015.341257976
31246,6377744.335141232
31247,5076918.124742504
31248,6657018.067995478
31249,6676121.930835642
31250,5839934.031374552
31251,5859907.687770139
31252,6085964.306143304
31253,6449484.956422517
31254,5838350.986050636
31255,6901689.021962343
31256,6468267.757496958
31257,5077648.957087868
31258,6942652.315113865
31259,6978885.648303564
31260,6234774.55664061
31261,8435832.031942496
31262,5349059.1086589405
31263,5585725.051091928
31264,4721747.165271948
31265,6715933.472337898
31266,6335786.315149663
31267,4731059.800898508
31268,5022394.7432646
31269,6553325.383791402
31270,4902072.756278238
31271,5394214.246675345
31272,7160754.872130764
31273,6603060.168463119
31274,5908886.55829498
31275,5925299.571544362
31276,6149310.195266606
31277,6333162.476029976
31278,7260500.546960346
31279,7317592.585964713
31280,6873736.1973819425
31281,5859907.687770139
31282,7147185.136133637
31283,6085964.306143304
31284,4642954.399791792
31285,4622909.957548953
31286,6100574.218577826
31287,6770097.956610315
31288,5312999.207713218
31289,6692522.846830162
31290,5952776.469253093
31291,6263580.37080118
31292,4106900.1634448976
31293,5901445.649792443
31294,4724635.451402661
31295,7875870.28458877
31296,6601832.125943723
31297,6921829.475863343
31298,4628480.659717868
31299,6660504.03885947
31300,6337763.57240847
31301,5687024.688666787
31302,5611846.232482897
31303,6261951.842625345
31304,5785727.941651473
31305,7377679.5451809205
31306,4444673.900685007
31307,5949652.6673251325
31308,6437961.394420956
31309,6392134.549922159
31310,10069478.716903111
31311,6423971.102896654
31312,6160815.558793897
31313,6963114.638371847
31314,6182551.481512798
31315,6749741.96175795
31316,6893685.848276166
31317,7680685.929720489
31318,6897036.978838819
31319,6231239.347993022
31320,6062269.982143638
31321,5671103.2045855075
31322,7816809.990751214
31323,6404394.568746043
31324,6251260.52569518
31325,6257495.565625392
31326,6379533.307214367
31327,6413214.818891669
31328,7169823.723626644
31329,5069327.498352341
31330,6781037.6121534845
31331,6196489.829324321
31332,5954425.4942732705
31333,5893069.72001657
31334,5022394.7432646
31335,6441236.650029074
31336,6461659.683536909
31337,6284597.714091544
31338,5371351.707659366
31339,5755433.531617782
31340,6427787.8226414295
31341,6675129.230774356
31342,5650133.275548
31343,4604297.272795773
31344,5466189.738077985
31345,4926776.085186225
31346,4730483.947042025
31347,6918114.265175094
31348,6509042.425814077
31349,6648909.530738699
31350,4575445.22995846
31351,6124120.376494786
31352,6375472.487781015
31353,5834665.789205271
31354,6410363.999369624
31355,6740403.947110016
31356,5562338.182684133
31357,5390302.283328273
31358,2464703.6286108373
31359,5913485.279580768
31360,4959311.018214726
31361,6135897.618469532
31362,6711708.104767302
31363,5080907.157248089
31364,4514801.261642043
31365,4646425.661416482
31366,6637942.746386672
31367,6374268.455669119
31368,6397793.143609062
31369,4927329.838313883
31370,5792018.224816228
31371,6831160.048182176
31372,5280786.487983764
31373,5838837.480844451
31374,5810655.4666814115
31375,5208046.822943126
31376,6177496.973117573
31377,6899111.6666269945
31378,6440210.334800404
31379,9327267.619935058
31380,5762876.761481984
31381,6436080.140715379
31382,5973519.605546591
31383,6739232.041941663
31384,8348969.481380353
31385,7805871.759844935
31386,6639812.74954037
31387,7278590.085169339
31388,5003376.566652997
31389,5332483.348092135
31390,6418692.701316942
31391,5071234.893904126
31392,7229448.922713944
31393,6610639.226051446
31394,6078807.009385463
31395,4725862.358077214
31396,6685956.037231498
31397,6307641.36184082
31398,6134245.625963367
31399,6802087.34219567
31400,6383175.76472297
31401,6721601.001182745
31402,7177993.499759234
31403,5397707.04408175
31404,6090474.556676804
31405,6416484.765075428
31406,6950918.484860107
31407,4607550.665103901
31408,6085964.306143304
31409,1201561.6424192537
31410,7022163.834161562
31411,6637418.627472465
31412,6245798.038446235
31413,6341822.461296143
31414,4813060.942643216
31415,7284370.669277301
31416,6197733.914127197
31417,6162964.505482807
31418,6385661.848503222
31419,7048032.9969653655
31420,6761437.761191114
31421,6581282.205836675
31422,6307598.782535935
31423,5901445.649792443
31424,8645857.075957825
31425,5669895.569913141
31426,5869845.64921194
31427,5317958.130098707
31428,6534708.939070367
31429,7603936.227669472
31430,4928990.513562619
31431,5077974.25918523
31432,5200409.834301696
31433,6113634.398896629
31434,4730787.007840933
31435,6572821.193236031
31436,6642946.707932798
31437,7259117.628039268
31438,6159959.5891312985
31439,9066714.431117613
31440,6265596.215802448
31441,6049405.453021413
31442,6174011.100483898
31443,7113686.1701471945
31444,6125521.341466895
31445,7098674.957273157
31446,7025813.725672342
31447,6393767.842700103
31448,6526515.698245896
31449,6426568.830089064
31450,6194393.387984701
31451,6509592.947479793
31452,6648335.715464701
31453,6221519.06606049
31454,6054143.8695808845
31455,6193404.816504528
31456,5397707.04408175
31457,5085975.809318629
31458,7670704.9604819575
31459,6942719.6451555565
31460,5397707.04408175
31461,5820929.287180193
31462,4054109.976946903
31463,5071589.508555852
31464,6627607.2593177445
31465,5554967.951161866
31466,10218627.42561447
31467,4607645.053591437
31468,7188153.428567579
31469,5381677.553282798
31470,5081203.130366164
31471,7281092.870811083
31472,2467362.289338961
31473,6428554.587027594
31474,2637434.7922836756
31475,6162509.085641315
31476,7739177.564970995
31477,6731806.3608908085
31478,6174467.207713177
31479,6173553.37478676
31480,6417491.724393812
31481,6041548.311777347
31482,6762447.84039257
31483,7083022.265782763
31484,6588910.863020038
31485,3814663.5325034885
31486,4380696.581610594
31487,6100387.3941543875
31488,7337945.924447556
31489,6424557.795907775
31490,6418870.619741692
31491,6216457.614116153
31492,6552365.509655626
31493,6599236.727789423
31494,5948536.380930417
31495,5588950.510976664
31496,6647635.620496256
31497,5031252.11461969
31498,6978882.799852522
31499,6941225.012071026
31500,7085317.07240157
31501,6308477.153073458
31502,6392914.571411192
31503,5921686.656202059
31504,6996105.882558025
31505,7555741.78655016
31506,6308649.380857877
31507,6018473.503232559
31508,5993632.220017894
31509,6125736.704385609
31510,6362103.0531238215
31511,5397707.04408175
31512,6078749.003467461
31513,8551639.903918685
31514,8068896.5523331035
31515,2377407.3942538435
31516,7282233.087005398
31517,6199402.729284834
31518,6536792.611746831
31519,5719407.008978005
31520,6490975.896583968
31521,5829999.026382336
31522,5307634.921623771
31523,6391942.63143699
31524,6555233.46434768
31525,6579289.065506795
31526,5349059.1086589405
31527,6385803.0355322985
31528,5800929.125324816
31529,5167296.239472254
31530,6413137.951125543
31531,6495118.030981569
31532,5349059.1086589405
31533,7474590.968532206
31534,6305033.791978594
31535,6376410.435013924
31536,6444139.870014756
31537,5547881.902752926
31538,5043345.169899821
31539,4626760.281970148
31540,6577090.009419352
31541,2469289.3165347907
31542,5500981.678841124
31543,4646425.661416482
31544,5397707.04408175
31545,5593317.89818067
31546,7256419.458736328
31547,6359673.701819867
31548,6573602.629102132
31549,5839934.031374552
31550,5576260.78753834
31551,6341911.644433754
31552,6201532.777911939
31553,6451437.8173490465
31554,6213520.416568702
31555,5490041.829201071
31556,6307641.36184082
31557,6344951.321960246
31558,6770097.956610315
31559,2469289.3165347907
31560,6307641.36184082
31561,6170411.998910257
31562,9983350.734166717
31563,4780590.761107708
31564,6817901.668466449
31565,6561947.733703229
31566,6382266.375184035
31567,7565655.13093998
31568,6592895.931633734
31569,5897946.94808655
31570,6154594.284307797
31571,6179894.733385012
31572,4645666.837924938
31573,5117590.610109701
31574,7005713.543956542
31575,5343493.976279452
31576,6306225.418294115
31577,4365896.398034777
31578,6174120.392602312
31579,5077974.25918523
31580,5452426.8836084325
31581,6121241.842555729
31582,6342696.627063694
31583,6859496.584098064
31584,4840716.63307239
31585,6231239.347993022
31586,7285927.2671283
31587,6956357.281298895
31588,6265337.643152464
31589,4601886.543197373
31590,5785632.548485619
31591,5572099.012458896
31592,5670987.0309549635
31593,6558566.419210222
31594,6800615.616131401
31595,6284214.570079707
31596,4657825.148603692
31597,6046469.143697791
31598,4546072.5563857155
31599,6131009.023630591
31600,5803709.5293209115
31601,7292443.450720074
31602,4458570.21215372
31603,7089731.514091571
31604,6295693.646224959
31605,5397707.04408175
31606,5650257.294160907
31607,5671778.643689744
31608,4458570.21215372
31609,6197510.33807241
31610,6226708.652409017
31611,6775639.092524865
31612,5990433.735362987
31613,4927329.838313883
31614,7255628.285678058
31615,6642946.707932798
31616,6627743.26479303
31617,5703163.985502932
31618,5929607.879223217
31619,6649163.453620149
31620,5554072.845030318
31621,6499584.696930174
31622,8928013.016549937
31623,6797762.309194348
31624,4926353.767242592
31625,5934098.590810221
31626,6170767.4821531745
31627,5932751.043693559
31628,6644581.559171987
31629,7172508.542004695
31630,4120357.945771243
31631,5470324.744052561
31632,7082432.180272701
31633,5981133.593132717
31634,6365134.494096615
31635,7348035.542207441
31636,6260816.224095454
31637,5075257.814529017
31638,6328961.129937263
31639,4679979.638142134
31640,6853790.347694066
31641,4734936.10424403
31642,2496611.8832843816
31643,5808043.170763566
31644,6613483.263362401
31645,6816062.099135514
31646,6631299.475643189
31647,5750046.909028229
31648,6744128.245777316
31649,5919464.971970776
31650,6196014.331948258
31651,6765539.173826664
31652,5998309.4852312375
31653,5946542.282924333
31654,6416646.417083318
31655,5411537.747935578
31656,7911119.035526041
31657,6524474.259274561
31658,5578905.776680099
31659,5918800.023009406
31660,6149820.308328612
31661,6135738.572350677
31662,5859907.687770139
31663,4728779.152635641
31664,3880363.0367762176
31665,4920513.686107856
31666,6229227.181853108
31667,6059810.118548692
31668,6752897.129012464
31669,7101680.273687545
31670,5844100.668208781
31671,6336030.246672843
31672,5905486.877617287
31673,7075226.187556756
31674,6876979.561941699
31675,5671103.2045855075
31676,5494186.124538725
31677,4933511.3274352215
31678,4512169.035981635
31679,6292643.944814335
31680,6284279.575960085
31681,6099554.673403291
31682,2581942.2746000127
31683,6231239.347993022
31684,4365896.398034777
31685,4646425.661416482
31686,7674792.50101689
31687,7114191.368384183
31688,6723945.552569122
31689,4724635.451402661
31690,6210611.110590977
31691,4679883.7678668415
31692,6816822.329303524
31693,6152658.449264224
31694,7816809.990751214
31695,5859907.687770139
31696,4604391.594635582
31697,4365896.398034777
31698,4607645.053591437
31699,5890852.247217977
31700,5934512.686135127
31701,6273374.310796106
31702,6062511.968703102
31703,6135871.163102507
31704,5936614.747488036
31705,7117555.849661764
31706,6152599.711307949
31707,7150854.095547941
31708,6416856.678280221
31709,4428834.255006774
31710,6372169.495282965
31711,6106000.122850304
31712,6677058.331908437
31713,5839934.031374552
31714,5114102.52939533
31715,5092841.1028477065
31716,5207795.315872874
31717,6836506.893961129
31718,5313551.655083376
31719,6544707.478426616
31720,5833905.306341504
31721,4913518.091359587
31722,5808043.170763566
31723,6359201.768191136
31724,6113976.49646381
31725,5397707.04408175
31726,7479866.010393273
31727,6339558.2788571585
31728,5015441.972548372
31729,5399104.781288456
31730,4575445.22995846
31731,5754869.967294005
31732,6175170.004312981
31733,5354760.544145679
31734,5562338.182684133
